rank,title,pages,type,course,academic_year,rating,url,document_id
27,FQE 202 Paper 1-1: Comprehensive Revision Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-202-paper-1-1-fqe-revision/74315695?queryID=8c46adfdac1bc645f061fdc85df2a2a1&origin=search-results,74315695
28,KRCHN Medical Final Qualifying Exam January 2017 Paper 1 Review,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-jan-2017-paper-1/113766470?queryID=8c46adfdac1bc645f061fdc85df2a2a1&origin=search-results,113766470
29,FQE 2021 Paper 3 - Final Examination in Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-2021-paper-3-general-nursing/114549871?queryID=8c46adfdac1bc645f061fdc85df2a2a1&origin=search-results,114549871
30,KRCHN Final Qualifying Exam Jan 2017 Paper 2: Community Health Nursing,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-jan-2017-paper-2/113766493?queryID=8c46adfdac1bc645f061fdc85df2a2a1&origin=search-results,113766493
1,KRCHN Final Exam Paper 3 - Community Health - June 2017,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-paper-3-jun-2017/113766460?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,113766460
2,Final Qualifying Examination for Certificate in Health Records Management (HRM 2022),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-information-technology/hrm-revision-fqe-health-records-management/112584905?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,112584905
3,"FQE July 2024, Medical Surgical Nursing Diploma Examination Paper",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-july-2024-medical-surgical-nursing-1/109131701?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,109131701
4,Fqe 2023 Feb Dip-1 - Study Revision Materials for Exams,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-system-management/fqe-2023-feb-dip-1-revision-materials-for-studying/83220530?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,83220530
5,FQE 2019 SEPT PP3 (1) - Revision Notes and Study Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-2019-sept-pp3-1-revision/74315620?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,74315620
6,2023 Community Health FQE Analysis and Findings,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/community-health-fqe-june-2023/67322479?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,67322479
7,FQE IET 2 Exam Paper - Diploma in Medical Imaging Sciences,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-iet-2-answers-2-exams-past-papers/63355661?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,63355661
8,FQE Clinical Medicine GLUK Pediatrics Paper 1 July 2013-2 Answers,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-paediatrics-paper-1-2013-2/50968535?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,50968535
9,STAT FQE JUNE 2025: Health Statistics Exam Paper,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/stat-fqe-june-2025-enjoy-it/133645666?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,133645666
10,FQE 2022 Midwifery Examination Questions & Answers Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/fqe-kechn-2022-midwifery/123099800?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,123099800
11,Final Qualifying Examination Paper: Medicine FQE 2022 - Clinical Medicine,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/medicine-fqe-2022/115529076?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,115529076
12,Fqe Mock Community Health Nursing MCQs & Long Answer Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-mock-community-health-nursing/109245994?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,109245994
13,FQE IET Quiz-1: Essential IPA Concepts and Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/ipa-fqe-quiz-1-fqe-iet/54295834?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,54295834
14,FQE Remedial 4: Orthopaedic Trauma Medicine Exam Review,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-technology/fqe-remidial-4-i-love-it/127572714?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,127572714
15,KRCHN June 2013 Paper 1 - Medical Training College Exam Review,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-june-2013-paper-1-2013-fqe-rev/125088514?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,125088514
16,IPT June 22 FQE - Comprehensive Revision Guide for Imaging Science Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/ipt-june-22-fqe-good-ipt-paper-for-revision/114783530?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,114783530
17,Final Qualifying Exam - FQE ITM 1 Paper on Image & Therapeutic Modalities,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-itm-1-paper/114765966?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,114765966
18,IPT FQE MARH 21 - Final Qualifying Exam Revision for Radiography,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/ipt-fqe-marh-21-fqe-revision-materials/114312163?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,114312163
19,RH.FQE July 2016 - Reproductive Health Exam Questions & Answers,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/rhfqe-2016-1-questions/77376896?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,77376896
20,IET FQE 2019 - Key Questions and Explanations in Medical Imaging,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/iet-fqe-questions-on-iet/54296776?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,54296776
21,Stats - JAN 2025 FQE - Health Statistics Final Qualifying Exam Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-information-technology/stats-jan-2025-fqe-statistics-january-2025-questions/116736022?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,116736022
22,IPT FQE - Past Papers on Image Processing Technology and Radiography,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/ipt-fqe-past-papers/110796157?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,110796157
23,FQE MOCK 3 - Orthopaedic Trauma Medicine Year 2 Semester 2 Exam Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-technology/fqe-drill-ortho-mock-3-best/127572723?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,127572723
24,Database Management Revision Questions - Final Exam DHR1001,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/database-fqe-papers-revision-questions/125064910?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,125064910
25,FQE: General Paper for Diploma in Community Health Nursing - March 2018,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/fqe-march-2018-krchn-paper-4/123099863?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,123099863
26,FQE 202 Medical Surgical Nursing - Final Exam Paper 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/fqe-202-paper-1-final/123099862?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,123099862
27,FQE 2021 FEB Community Health Final Exam Paper: Diploma in Clinical Medicine,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/fqe-2021-feb-community-health/115528999?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,115528999
28,ITM DRAFT FQE - Final Qualifying Exam Questions on Medical Imaging,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/itm-fqe-1-fqe-question-on-itm/110870087?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,110870087
29,FQE Testing Units Overview - Key Topics for Nursing Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-testing-units-fqe/105114965?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,105114965
30,FQE June 2023 - Comprehensive Study Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/fqe-june-2023-nice/94104724?queryID=0e2423d832841716aa26e54e2dd964e1&origin=search-results,94104724
1,Surgery FQE 2015-1: Essential Questions and Answers,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/surgery-fqe-2015-1-questions/77376911?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,77376911
2,FQE Mar 2018 Krchn Paper 3 Review Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-march-2018-krchn-paper-3/74315753?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,74315753
3,MEDICAL SURGICAL NURSING FINAL EXAMINATION PAPER 1 FQE 2025,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/paper-1-fqe-2025-january/150956180?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,150956180
4,Final Qualifying Exam for Community Health Nursing - FQE Kechn 2022,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/fqe-kechn-2022-community-health/123099799?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,123099799
5,Final Qualifying Examination FQE 2020 - Nursing Paper 2: Midwifery,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/fqe-2020-paper-2/115159022?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,115159022
6,FQE June 2010 Paper 2 - Essential Midwifery Exam Review,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-midwifery/fqe-june-2010-paper-2-midwifery/114549840?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,114549840
7,KRCHN June 2017 Final Qualifying Exam Paper Four Overview,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-june-2013-paper-4-1-copy/106689367?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,106689367
8,KRCHN FEB 2018 FINAL QUALIFYING EXAMINATION REVISION GUIDE,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-march-2018-revision/98912113?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,98912113
9,"FQE, IPA - Past Examination Papers Compilation",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-ipa-examination-past-papers/63355670?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,63355670
10,Epidemiology Test Notes - FQE,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/epidemiology-test-fqe/39105576?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,39105576
11,FQE CM 2021 - Community Health Past Examination Papers and Solutions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/final-qualifying-exam/fqe-comm-health-2021-past-papers/113766512?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,113766512
12,FQE Feb 2015 Exam Paper Review and Solutions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-feb-2015-paper-1-1-1-1/65267013?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,65267013
13,FQE July 2024: Medical Surgical Nursing Exam for Diploma in Community Health,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/fqe-july-2024-medical-surgical-nursing/147040955?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,147040955
14,FQE 2024 FEB HSM - Final Qualifying Exam Practice Paper,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/fqe-2024-feb-hsm-past-paper-for-practice/138382167?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,138382167
15,Paediatrics and Child Health FQE: Final Exam Questions and Answers,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/pediatric-nursing-care/paediatrics-and-child-health-fqe/133804355?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,133804355
16,Health Records Management FQE Paper: Diploma in Health Records & IT,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/health-records-management-fqe-papers/133448922?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,133448922
17,2020 FQE IPA - Image Pattern Analysis Study Guide for Medical Imaging,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/2020-fqe-ipa-image-pattern-analysis-revision-materials/127094752?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,127094752
18,FQE IPA 1-1 - Final Exam Past Paper for Medical Imaging Diploma,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-ipa-1-1-past-paper/114765985?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,114765985
19,Path FQE - Pathology Revision Notes for Exam Preparation,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/path-fqe-pathology-revision/110640673?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,110640673
20,Health System Management FQE Exam Papers Review Materials,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/dental-technology/health-system-management-fqe-papers/81759442?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,81759442
21,Fqe IPA feb - revision,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-ipa-feb-revision/78671853?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,78671853
22,Paeds FQE 2010 Special ESAY (1),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/paeds-fqe-2010-special-esay-1/77376915?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,77376915
23,FQE P3 Exam Review Notes - June 2012,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-p3-june-2012/73272650?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,73272650
24,FQE JAN 2013 PP1 - Nursing Management Revision Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-jan-2013-pp1-revision-papers/50968101?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,50968101
25,FQE Module Combination Guidelines for KRCHN Papers 1-4,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-module-combinaton-per-paper/50967942?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,50967942
26,Final Qualifying Examination - Image Pattern Analysis (IPA) 2020 FQE,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/2020-fqe-ipa-pathology/38546527?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,38546527
27,FQE 2017 - Comprehensive Exam Papers Collection,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-technology/fqe-2017-papers/85037077?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,85037077
28,FQE 2019 SEPT PP1 (1) - Revision Paper Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-2019-sept-pp1-1-revision-papers/74315714?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,74315714
29,DEMO FQE 2024 - Multiple Choice Questions on Demography,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/demo-fqe-2024-learning-materials/146923501?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,146923501
30,FQE CERT 2025: Computer Applications in Healthcare Exam Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/fqe-cert-comp-jan-2025-good-revision-notes/144377757?queryID=da7f6cd742d115a855cfe6e35360e8ca&origin=search-results,144377757
1,Jkuat Medicine E400: Internal Medicine Final Exam Paper 2023,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/jkuat-medicine-paper-for-2023-fqedegree-sio-diploma/138382220?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,138382220
2,ITM FQE FULL Document Marking KEY for Radiographic Projections,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/itm-fqe-full-document-marking-key-copy/129660849?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,129660849
3,FQE 2016 Pathology Revision Papers - Medical Imaging Sciences,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-2016-pathology-this-are-revision-papers/124432308?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,124432308
4,FQE Schedule for January-February 2025: Exam Dates & Details,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nutrition-and-dietetics/schedule-jan-feb-2025-fqe/121376369?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,121376369
5,FQE Jan 2017 Diploma in Community Health Nursing Exam Paper 4,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-psychiatry/fqe-jan-2017-paper-4-1-1/114549815?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,114549815
6,FQE IET 2017 Medical Imaging Final Exam Questions & Instructions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/fqe-iet-2017-exam/111801698?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,111801698
7,RH.FQE 2016-1 - Revision Notes on Reproductive Health Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/maternal-newborn-health/rhfqe-2016-1-revision/110862188?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,110862188
8,FQE Surge 2010 - Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/fqe-surge-2010-questions/77376912?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,77376912
9,"Pathology FQE Mock Examination - Semester II, 2018 (Class: SEP 2016)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/radiography-and-imaging-sciences/pathology-fqe-mock/54296666?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,54296666
10,FQE June 2016 Exam Paper 1 Summary and Analysis,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-june-2016-paper-1/50968310?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,50968310
11,FQE Paper 2 Review and Analysis - June 2017,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-paper-2-jun-2017/50968434?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,50968434
12,FQE June 2016 Paper 2 - Revision Notes and Strategies,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-june-2016-paper-2-revision/50968345?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,50968345
13,FQE June 2016 Paper 1-1 Revision Notes for Exam Preparation,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fqe-june-2016-paper-1-1-fqe-revision-purposes/50968319?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,50968319
14,FQE 2024: Final Qualifying Exam Papers for Diploma in Health Psychiatry,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/fqe-2024-jan-papers-1234/135784982?queryID=af62af37ffab7e2a505a9a992fbf42b5&origin=search-results,135784982
