rank,title,pages,type,course,academic_year,rating,url,document_id
30,KENYA MEDICAL TRAINING COLLEGE KRCHN END OF YEAR 2 SEM 1 EXAM 2013: ENDOCRINE,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/endocrine-2013-practical-materials/134192063?queryID=581617d5de6faa8af18fff1456df9493&origin=search-results,134192063
1,Introduction to Med-Surg Course Outline (YEAR 1 SEM 2),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-midwifery/introduction-to-med-surg-outline-2x/93951024?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,93951024
2,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 3 SEM 1 EXAM SEPT 2015,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/child-immunizable-diseases/137127011?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,137127011
3,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 FUNDAMENTALS OF NURSING EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-fundamentals-2/143963772?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,143963772
4,"KENYA MEDICAL TRAINING COLLEGE YEAR 2, END OF SEM 1 EXAM: RENAL NURSING",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/orthopaedic-nursingendocrinology/132722572?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,132722572
5,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 NUTRITION EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nutrition-and-dietetics/year-1-sem-1-nutrition-to-excel-in-your-academic-journey-having-the-right-study-materials-is-paramount/132718325?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,132718325
6,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 NUTRITION PRACTICE MATERIALS,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-nutrition-this-are-practice-materials/127949314?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,127949314
7,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 SEXUALITY REVISION,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-sexuality-revision/151698674?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,151698674
8,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 COMMUNITY HEALTH EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/community-health-year-1-semester-1/149872704?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,149872704
9,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 COMM SKILLS EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college-kapkatet-campus/nursing/year-1-sem-1-communication-skills/145204740?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,145204740
10,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 SEXUALITY REVISION,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-sexuality-revision/129733001?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,129733001
11,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 HEALTH PROMOTION EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-health-promotion/129732992?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,129732992
12,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM II Abnormal Midwifery Exam,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-ii-abnormal-midwifery/151698299?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,151698299
13,KENYA MEDICAL TRAINING COLLEGE KEPI YEAR 1 SEM II REVISION QUESTIONS,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-ii-kepi-revision-questions/150944520?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,150944520
14,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 ANATOMY REVISION,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-anatomy-revision/150745546?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,150745546
15,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 ANATOMY EXAM REVISION,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-anatomy-revision-questions/143964103?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,143964103
16,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 RE-SIT EXAM: FIRST AID,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/re-sit-end-of-semester-1-first-aid/137635645?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,137635645
17,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 ANATOMY & PHYSIOLOGY REVISION,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-a-p-revision/129733014?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,129733014
18,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 SOCIAL ANTHROPOLOGY EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-social-anthropology/129732999?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,129732999
19,KENYA MEDICAL TRAINING COLLEGE KRCHN YEAR 1 SEM 1 COUNSELLING EXAM,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-counselling2/129732987?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,129732987
20,KENYA MEDICAL TRAINING COLLEGE PSYCHOLOGY EXAM YEAR 1 SEM 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/human-psychology/year-1-sem-1-psychology-1/132718269?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,132718269
21,KENYA MEDICAL TRAINING COLLEGE PSYCHOLOGY EXAMINATION YEAR 1 SEM 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-psychology/129732975?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,129732975
22,KENYA MEDICAL TRAINING COLLEGE KRCHN END OF YEAR 3 SEM 1 EXAM SEPT 2015:,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/communicable-diseases/137126997?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,137126997
23,KENYA MEDICAL TRAINING COLLEGE YEAR 1 END OF SEMESTER 2 EXAMS FOR DIPLOMA IN COMMUNITY HEALTH NURSING,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/pdf-scanner-12-end-of-sem/116107462?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,116107462
24,PUMWANI MATERNITY COLLEGE NURSING MIDWIFERY BASIC SEM 2 YEAR 1 RENAL NURSING,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-council-questions/gud-exam-nursing-licensure-examination-material/136327326?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,136327326
25,"Epidemiology Diploma Exam Questions - March 2019 (Year 1, Sem 1)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/epidemiology-march-2019/39502116?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,39502116
26,Neurology Exam Notes - KMTC/QP-07/TIS (End of Year 2 Sem 1),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/neurology-notes/30002351?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,30002351
27,KMTC Year 2 Sem 1 Exam: Basic Principles of Medicine,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/21-principles-of-medicineca/134096428?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,134096428
28,KRNM Year 2 Sem 1 Safe Motherhood Exam Revision - March 2019,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/krnm-safe-motherhood-revision/151538343?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,151538343
29,Emulsions Stability and Preparation - Year 2 Sem 1 Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/pharmacy/emulsions-year-2-semester-1/150022244?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,150022244
30,MCQS on Biliary and Alimentary Diseases - Year 2 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/billiary-notes/139995788?queryID=9b4ffd63945b5282ba7174f2e01dde2e&origin=search-results,139995788
1,"Communication Skills CAT 2023 - Diploma Year 1, Sem 1 Exam Questions",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/orthopaedic-nursing-medical-surgical-nursing/communication-skills-cat-2023/112396407?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,112396407
2,END OF YEAR 1 SEM 1 MICROBIOLOGY & IMMUNOLOGY EXAM - MARCH 2019,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/end-of-year-1-sem-1-microbiology-immunology-exam-m19/132321243?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,132321243
3,YEAR 1 SEM 1 - KRCHN Nutrition Exam - September 2015,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/nursing-research/year-1-sem-1-nutrition-1/66976947?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,66976947
4,YEAR 1 SEM 1 Anatomy & Physiology Exam - March 2016 KRCHN,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/anatomy-and-physiology/year-1-sem-1-anatomy-educative/96319295?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,96319295
5,"End of Year 1 Sem 1 Nursing Exam - KRCHN Class, Sept 2014",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/end-of-year-one-semester-one-nursing-examination-krchn-class/124834567?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,124834567
6,KENYA MEDICAL TRAINING COLLEGE KRCHN END OF YEAR 3 SEM 1 EXAM: CHILDHOOD,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/end-of-year-3-semester-1-childhood-immunizable-diseases/148114058?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,148114058
7,HDC 101: Health Data Classification Exam Marking Key - Year 1 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/health-records-and-information-technology/hdc-i-marking-key-2-mbinya/130438900?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,130438900
8,YEAR 1 SEM 1 Psychology Final Exam - KRCHN Class (March 2016),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-psychology/116144548?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,116144548
9,Krchn (B) Year 1 Sem 1 Curriculum Overview and Content Details,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/krchn-b-new-3-year-curriculum-year-1-sem-1-content/45026435?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,45026435
10,YEAR 1 SEM 1 KRCHN Fundamentals of Nursing Exam - March 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/fundamentals-of-nursing/year-1-sem-1-fundamentals/96319298?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,96319298
11,Fundamentals of Nursing 1 CAT - March 2025 - Year 1 Semester 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/fundamentals-cat-year-1-sem-1/129380356?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,129380356
12,YEAR 1 SEM 1 KRCHN Environmental Health Exam Paper - March 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-environmental-health/116144461?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,116144461
13,Electrical Science 1st Year Sem 1 - Electron Theory & Basics,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-engineering-technology/electrical-science-year-1-sem-1-1/68276118?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,68276118
14,Communication Skills End of Semester I Exam - March 2021 (Year 1),,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/information-communication-technology/communication-skills-end-of-1st-sem-2021/98236482?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,98236482
15,YEAR 1 SEM 1 Midwifery - End of Year Exam Revision Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/year-1-sem-1-midwifery-revision/151698998?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,151698998
16,End of Year 3 Sem 1 Orthopaedics Exam - September 2013 Notes,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/end-of-year-3-semester-1-orthopaedics/80003742?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,80003742
17,"Physiotherapy Diploma Year 1, Sem I Study Plan & Subjects Overview",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/diploma-in-physiotherapy/physiotherapy-sem1-study-plan/127356463?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,127356463
18,Entrepreneurship Main Exam QCICT 1203 - Year 1 Sem II,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/perioperative-theater-technology-diploma/entrepreneurship-exam-sem-ii/141047368?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,141047368
19,"Psychology Exam Paper & Marking Key (PSY101, Year 1, Sem 1)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/human-psychology/psychology-examination-paper-and-marking-key-year-1-semester-1/151189990?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,151189990
20,KMTC 2013 End of Year 3 Sem 1 Exam - Vector Borne Diseases,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/end-of-year-3-semester-1-vector-borne/80003730?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,80003730
21,KENYA MEDICAL TRAINING COLLEGE KRCHN ORAL HEALTH EXAM SEM 1 2014,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/oral-health-sep14-year-2-semester-2/132520441?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,132520441
22,March 2023 KRCHN (B) Year 2 Semester 1 Teaching Timetable,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/march-2023-yr-2-sem-1/95602456?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,95602456
23,Epidemiology Examination Practice - KMTC KRCHN Year 3 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/epidemiology-qs-2-year-3-semester-one-practice/122478402?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,122478402
24,KENYA MT COLLEGE EC 3 SEM 1 END OF YEAR EPIDEMIOLOGY EXAM 2016,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/epidemiology/71359582?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,71359582
25,KMTC/KRCHN 2013 Teaching & Learning Methodology Exam Paper - Year 3 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/medical-surgical/end-of-year-3-semester-1-teaching-and-learning-methodology/80003723?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,80003723
26,"Dermatological Nursing Exam (DIPLOMA IN RCH) - Year 3, Sem 1 MCQs & Short",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/dermatology-exam-3/127699087?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,127699087
27,"End of Semester Exam: Diploma in Community Health Nursing (Year 3, Sem 1)",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/31-end-of-semester-exam-pdf/143963258?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,143963258
28,Epidemiology Examination Practice - KMTC/QP-07/TIS Year 3 Sem 1,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/kenya-registered-community-health-nursing/epidemiology-qs-year-3-semester-one-practice/122478392?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,122478392
29,Physical Chemistry CAT SEM II 2015 - 1st Year Exam Questions,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/pharmacy/physical-chem-cat-sem-ii-2015-to-b-done-1/141818401?queryID=90784a229bc4871aef510d2a421fb9dc&origin=search-results,141818401
1,Haemostasis Pathology Overview: Mechanisms and Factors Involved,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/clinical-medicine/haemostasis-pathology/115855209?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,115855209
3,End of Year 1 Semester 2 Exam: Environmental Health - Diploma in CH,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-assistant/principles-of-environmental-health/122380429?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,122380429
4,Pulmonary Nursing Notes: Med/Surg Nursing Year 1 Semester 2,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/pulmonary-nursing-notes/95611415?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,95611415
5,"Kinesiology 101: Comprehensive Notes for Year 1, Semester 2",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/occupational-therapy/kinesiology-notes/132122805?queryID=56743fb62eab4b839ad2b89c9b36b11f&origin=search-results,132122805
